prompt,title,essay,c1,c2,c3,c4,c5,score
94,Autismo e seus desafios,"['Os diagnósticos do transtorno do espectro autista (TEA), mais conhecido como autismo, tornaram-se cada vez mais comuns no Brasil e no mundo, no século XXI. Todavia, essa parcela da população permanece muito esquecida e enxergada de forma negativa na sociedade. Esse estigma associado ao autismo, é causado pela falta de discussão acerca do tema no cotidiano, e por consequência disso, há o agravamento dos desafios para a inclusão de pessoas autistas na comunidade, problemática que precisa ser urgentemente combatida.', 'Isso posto, é notório que o autismo tem se tornado um assunto de receio e ignorância entre as pessoas. Apenas em 1993, a síndrome passou a fazer parte da Classificação Internacional de Doenças de Organização Mundial da Saúde, reflexo da pouca abordagem sobre o assunto no mundo. Consequentemente, a falta de conhecimento a respeito do autismo, contribui para a exclusão e falta de compreensão da sociedade com pessoas autistas, alimentando o preconceito e o estereótipo existente relacionado ao transtorno.', 'Além do mais, ainda que o número de alunos com autismo tenha aumentado nas escolas brasileiras, grande parte desses jovens requer um atendimento especial, que atenda s suas necessidades educacionais específicas, o que é frequentemente negligenciado, mesmo sendo direito garantido pela legislação do país. A advogada Adriana Serpe reforça que é comum que algumas instituições neguem o ingresso de alunos autistas, confirmando que infelizmente, a exclusão é de fato perpetuada. Isso ocorre, principalmente, pela falta de profissionais preparados para lidar com o transtorno, tanto no eixo educacional, como no medicinal.', 'Logo, levando em consideração a falta de entendimento no que se refere ao autismo na população brasileira, é mister que o Ministério da Saúde promova a criação de projetos midiáticos para conscientizar e auxiliar as pessoas acerca da temática. Esses projetos deverão ser feitos com publicações informativas nas redes sociais, com o auxílio de profissionais de saúde para apresentar as informações necessárias. Outrossim, é essencial que essas medidas visem combater a ignorância presente no senso comum sobre o tema, incentivando o diálogo sobre o assunto em todo o país. Dessa forma, será possível amenizar os desafios existentes para a inclusão e apoio de pessoas autistas na sociedade.']",160,160,120,200,160,800
94,Autismo e seus desafios para a inclusão,"['Na série televisiva americana ""The Good Doctor"", o médico protagonista Shaun Murphy portador do Transtorno do Espectro Autista (TEA), enfrenta diversos desafios no dia a dia de seu trabalho, em vários momentos sendo julgado como incapaz. Fora da ficção é inegável que inúmeros brasileiros pertencentes do espectro autista não sofrem as mesmas coisas  para serem inseridos na sociedade , grande parte devido a uma construção escolar limitadora e ao desconhecimento da população sobre o TEA.', 'A princípio deve ser analisado que a escola é de extrema relevância para o desenvolvimento do ser humano, uma vez que possibilita a socialização do indivíduo desde cedo. Partindo dese viés, algumas instituições de ensino por exemplo, julgam os alunos autistas como alguém que não será capaz de aprender tanto quanto os outros, e assim, não possibilitando mecanismos adequados para a formação intelectual do indivíduo.', 'Além disso, existe o desconhecimento entre diversas pessoas sobre os diferentes graus do espectro, fazendo assim com que portadores da síndrome de Aspenger sejam incompreendidos até mesmo pela própria família e dificultando a obtenção do tratamento adequado. Sob essa perspectiva, o filósofo Francis Bacon defendia que ""Saber é poder"", então uma vez que determinada família suspeitasse que o filho se enquadra no espectro, seria possível que ela buscasse ajuda profissional para auxiliar essa pessoa a se inserir na sociedade.', 'Entende-se, portanto, que as ,as dificuldades para inserção dos autistas na sociedade, estão relacionadas, essencialmente, com escola e ausência de conhecimento do transtorno. A inclusão de autistas no Brasil é um desafio social, mas que pode ser superado. Consequentemente, cabe ao Ministério da Educação (MEC)  implementação de palestras educacionais, feitas por profissionais capacitados como psicólogos, neuropsicopedagogo, terapeutas ocupacionais para ensinar tanto os alunos, como professores e pais a lidar com os integrantes do espectro . Nesse viés, será possível diminuir o preconceito e aumentar a inclusão social destes na sociedade.']",160,160,120,200,120,760
94,Autismo na sociedade atual,"['O mito da caverna, de Platão, relata a situação de pessoas que se recusavam a observar a realidade sua volta em virtude do medo de sair de sua zona de conforto. Fora da ficção, o Brasil atual sofre as mesmas conotações em relação dificuldade de inclusão de pessoas autistas. Nessa lógica, percebe-se a configuração de dois fatores que não podem ser negligenciados, tanto em virtude da má influência midiática, quanto do gerenciamento estatal ineficiente.', 'É incontestável, nesse contexto, que a questão da má influência midiática influi decisivamente na consolidação do problema . Segundo o filósofo alemão, Theodor Adorno, as estratégias midiáticas manipulam o comportamento das pessoas. Desse modo, os veículos de informação ao não promoverem debates, a fim de elucidar a população sobre os diversos desafios que autistas sofrem na sociedade atual, ajudam a atravancar o modo indiferente que os cidadãos enxergam a situação. Assim, tornando comum a reprodução de entendimentos e comportamentos que generalizam a comunidade com TEA de forma preconceituosa.', 'Além disso, ressalta-se que o silenciamento do Estado também configura-se como outro empecilho. De acordo com o filósofo inglês, John Locke, o Estado deve garantir direitos naturais, como a vida, a liberdade e a propriedade. Nessa perspectiva, pode-se afirmar que o governo federal, ao invés de rechaçar os atos de discriminação — muitas vezes velada — contra pessoas do espectro autista, favorece-os ainda mais por meio de condutas negligentes em relação aos artigos da Constituição de 1988, os quais afirmam que todos os cidadãos têm direito a uma vida plena . Desse modo, a exclusão dos indivíduos que vivem nessa situação deve ser combatida para que não fira mais os artigos constitucionais.', 'Torna-se evidente, portanto, que os caminhos para que os desafios à inclusão de pessoas com autismo apresentam entraves que precisam ser revertidos. Sendo assim, cabe ao Ministério da Educação, em conjunto com a mídia, criar projetos para serem desenvolvidos nos principais veículos de massa , através de propagandas em horário acessível para todos — visto que muitas pessoas adquirem informações através deses —, a fim de conscientizar a população sobre os males da negligência em relação aos cidadãos que sofrem com o autismo . Assim, o Brasil, finalmente, poderá afastar-se da realidade vivida pelos indivíduos do mito da caverna.']",160,200,120,200,200,880
94,Autismo no Brasil,"['A NOSSA SOCIEDADE NÃO É A MAIS PREPARADA PARA LIDAR COM ESTE TEMA. AS CARACTERÍSTICAS QUE PREDOMINAM NAS MENTES EM GERAL SÃO DÍSPA-RES DAS CONFIGURAÇÕES AUTISTAS FICANDO PATENTE, SIM, UMA DIFICULDA-DE DE INCLUSÃO ÀS PESSOAS PORTADORAS DO AUTISMO.', 'ASSIM, O PRECONCEITO ESTÁ ENTRANHADO NO POVO. UMA PROVA DESSA PROBLEMÁTICA É A SÉRIE THE GOOD DOCTOR, A QUAL NARRA O PRECONCEITO NO NÚCLEO FAMILIAR. O PAI DO PERSONAGEM PRINCIPAL, QUE É PORTADOR DA TEA , SE COMPORTA DE FORMA PRECONCEITUOSA  NÃO COMPREENDENDO O TRANSTORNO DO FILHO. O PAI TRANSTORNOU O PRÓPRIO FILHO, POR MEIO DE SEU CONCEITO INFUNDADO, A PONTO DE PREJUDICAR A INSERÇÃO DAQUELE EM TODOS OS ÂMBITOS.', 'POR OUTRO LADO, TEMOS A QUESTÃO DAS ESCOLAS. MUITOS PROFESSORES NÃO ESTÃO QUALIFICADOS PARA LECIONAR A ALUNOS DO TRANSTORNO DO ESPECTRO DO AUTISMO, UMA VEZ QUE, OS SALÁRIOS SÃO BAIXOS E A INFRA-ESTRUTURA DAS ESCOLAS EM GERAL É PRECÁRIA; OUTROS TÊM MEDO, PR-CONCEITO ETC.', 'PORTANTO, CABE AO MEC  E MINISTÉRIO DA FAMÍLIA EM AÇÃO CONJUNTA PRO-MOVER O COMBATE AO PRECONCEITO NA SOCIEDADE, A QUALFICAÇÃO DOS PROFESSSORES, A REESTRUTURAÇÃO DAS ESCOLAS E O AUMENTO DO PISO SALARIAL DOS DOCENTES. IDEALIZANDO CAMPANHAS NACIONAIS ANTI PRE-CONCEITO, ACIONANDO O CONGRESSO NACIONAL ALÉM DE PARCERIA COM AS SECRETRIAS ESTADUAIS DE EDUCAÇÃO;  VISANDO A ELIMINAÇÃO DOS OBSTÁ-CULOS CONTRÁRIOS A INSERÇÃO DE TAIS PESSOAS.']",80,120,80,120,80,480
94,"Autismo, uma discussão social","['O Transtorno do Espectro do Autismo – TEA – representa uma discussão social por condicionar relações humanas, desenvolvimento pessoal e, acima de tudo, inclusão desses indivíduos na sociedade. Em vista disso, ater-se aos problemas atuais enfrentados por eles é essencial para entender a situação familiar, educacional e profissional desse grupo e, assim, desenvolver um ambiente seguro e democrático. Então, discutir acerca do autismo requer informação, pois ainda há desconhecimento sobre o assunto, perpetuando, por sua vez, preconceito e exclusão. Também, é necessária uma educação reflexiva e humanística, pela qual permita conhecimento do tema e empatia.', 'Nesse contexto, infere-se dimensionar, inicialmente, a importância da informação para esclarecer dúvidas e incutir à população noção referente ao autismo e, por conseguinte, configurar um cenário consciente a respeito dos desafios sofridos por eles. Dessa forma, categorizá-los como incapazes ou inaptos para realizar atividades cotidianas como: ir à escola, fazer compras e participar de festas e recreações sociais, só mostra uma realidade equivocada. Isso acontece, principalmente, pelo baixo engajamento de notícias midiáticas de falar sobre o tema ou entrevistar, com frequência, pessoas reais acometidas pela síndrome. Nesse entendimento, a série The Good Doctor–  bom doutor, mostra o dia a dia de um autista formado em medicina, a qual leva uma vida normal e saudável diante da sociedade hospitalar. Logo, buscar conhecer e se instruir acerca do assunto é fundamental para desconstruir ideias erradas sobre o autismo.', 'À vista disso, percebe-se uma negativa no entorno educacional, no qual influencia a cultura do preconceito e afeta as pessoas com autismo. Como exemplificação é o novo Currículo Nacional do Ensino Básico – CNEB, qual não define obrigatoriedade em disciplinas reflexivas e humanísticas como: filosofia, sociologia e ética, por exemplo. Por isso, por serem consideradas essenciais para edificar e humanizar uma civilização, ajudam a criar entendimento moral diante dos problemas pessoais e coletivos e, consequentemente, permitir construir uma sociedade justa e que promova igualdade entre indivíduos, independente da sua condição neurologia ou psíquica. Porém, como finaliza a filósofa brasileira Marilena Chauí: “o ensino tradicional não forma serem críticos, mas fecha qualquer horizonte mais humanizado”.', 'Com base nessas considerações, o autismo como desafio para a inclusão denota discussão social e política . Neste sentido, cabe ao Ministério da Saúde, orgão responsável pela saúde pública do país e de garantia sanitarista digna da nação, estabelecer, por intermédio do SUS – Sistema Único da Saúde, centros de informatividade, tendo o autismo fator prioritário. Para tanto, a especificidade dos centros deve compartilhar informação junto ao público comunitário sobre a síndrome, além de firmar parceria com canais midiáticos para exibir comerciais, em horário nobre, de pessoas reais que passam por isso. Portanto, essas soluções podem perfectibilizar um país inclusivo e democrático.']",120,120,120,160,160,680
86,Redes sociais x Redes de saúde mental,"['O filme ""A rede Social"", lançado em 2010, retrata a criação do Facebook pelo jovem Mark Zuckemberg como uma tentativa de promover um espaço virtual para unir pessoas através da interação social. Contudo, diferente desse contexto, as redes sociais tem servido nos últimos anos como instrumentos de divisão e impactado negativamente a saúde mental de diversos usuários. Diante disso, é importante destacar que a imagem estereotipada de sucesso exibida nas redes e a falta de maturidade emocional dos indivíduos, em decorrência de uma rede de saúde mental fragilizada, são fatores relevantes que fazem dessa problemática das redes sociais uma realidade no mundo contemporâneo.', 'Em primeiro lugar, cabe ressaltar que é inegável a contribuição das redes sociais para a difusão de conteúdos e criação de vínculos através das interações virtuais. Entretanto, o que se observa hoje é que esses vínculos estão frequentemente associados a um padrão idealista de estilo de vida relacionados a bens materiais ou à aparência física, uma vez que esse padrão exibido nas redes, na fantasia de muitos usuários, é o que representa o sucesso. Nesse sentido, ao não se reconhecerem nos padrões idealistas das redes sociais, muitas pessoas acabam sendo tomadas por um sentimento de frustração que prejudica significativamente a homeostase da saúde mental e impacta de maneira negativa a qualidade de vida dos indivíduos.', 'Além disso, um outro desafio a ser superado é o fato de que uma ampla parcela dos usuários ainda não possui a inteligência emocional necessária para lidar com as frustrações e problemas decorrentes do uso das mídias sociais. Nessa perspectiva, é importante reconhecer que embora a Política Nacional de Saúde Mental, promulgada em 2001, tenha proporcionado avanços na oferta da integralidade do cuidado em saúde, grande parte da população, devido à carência da rede de saúde e ineficiência do poder público, ainda se encontra distante do acesso aos serviços de apoio à saúde mental previstos na legislação. Nesse cenário, ao não encontrar o apoio estrutural das redes de atenção psicossociais previstas no sistema de saúde os usuários que apresentam dificuldades emocionais por influência das redes sociais ficam mais vulneráveis aos impactos dos efeitos deletérios das mídias e deixam de amadurecer emocionalmente.', 'Torna-se evidente, portanto, a necessidade de que o Ministério da Saúde , aproveitando-se da elevada conectividade da população, implemente uma campanha de apoio à saúde mental dos usuários, por meio da criação de um aplicativo que ofereça orientações e suporte especializado com profissionais de saúde mental para que os usuários possam encontrar acesso facilitado aos serviços de saúde e assistência para lidar com problemas emocionais decorrentes do uso das redes sociais. Dessa forma, a saúde mental da população que utiliza a internet como meio de interação poderá ser mais preservada e os impactos negativos das redes sociais minimizados.']",160,200,160,200,160,880
94,Autismo,"['É notório que na sociedade brasílica,  indivíduos diferentes sempre sofreram, por parte das pessoas que os cercam, a alta incapacidade de compreender e acolher a diversidade do próximo, fato esse, que infelizmente, é comprovado por à comunidade autista.  Uma vez que,  humanos com uma imposição mental que se difere dos seus semelhantes, são afastados da sua inclusão, seja no mercado de trabalho ou ao acesso à educação de qualidade, necessitando  assim, de uma ação rápida e indulgente por todo corpo social que o cerca.', 'Inicialmente, é fundamental citar que, segundo o Instituto Brasileiro de Geografia e Estatística (IBGE), apenas 15% dos portadores do TEA (Transtorno do Espectro do Autismo), assumem algum tipo de papel dentro de uma empresa privada. Essa comprovação apenas deixa clara que, desde que o Brasil se livrou das correntes do escravismo, aprisionou pessoas em suas próprias dificuldades, o pelourinho foi trocado pelo mercado ocupacional trabalhista, “chicoteando” a saúde mental conturbada do ser vivente.', 'Em segundo lugar, vale notabilizar o baixo número de ingressantes às faculdades e cursos técnicos, segundo o Censo da Educação Superior de 2019, penas pouco mais de 1500 autistas estão matriculados em alguma universidade. Contudo, esse dado esclarece ainda mais a ideia da relatora da ONU (Organização das Nações Unidas) Katarina Tomasevski, cita que a educação é a chave para abrir outros direitos humanos, partindo dessa visão, é vigente que,  a “porta” do preconceito torna-se cada dia mais pesada, transformando o âmbito educacional em um fardo. Demanda assim, medidas cabíveis e solucionáveis, frisando a necessidade de quebrar quaisquer paradigmas que impliquem no bem-estar dos filhos da nação canarinha.', 'Portanto, é de total indispensabilidade o rompimento dos grilhões que nos rodeiam. Dessa forma, o Ministério da Educação (MEC) anexado com o Congresso Nacional,  tem a necessidade de criar uma lei pátria, que visa, apoiar e assegurar o formando autista no mercado de trabalho, para que desse modo, o acesso à ocupação profissional seja cativa, por exemplo, com a conclusão do curso superior ou técnico, o autista terá sua vaga na empresa privada ou governamental garantida, saindo da faculdade e sendo redirecionado para ter sua própria fonte de renda. Contudo, com a conclusão dessa intervenção governamental, espera-se que, a “chibata” fique em um passado obscuro, e não assole mais ninguém.']",120,120,80,120,80,520
94,Autismo,"['Na sociedade hodierna, a inclusão tem se tornado pauta frequente no cotidiano dos brasileiros. Entretanto, analisando-se o cenário atual, é possível observar obstáculos no que se refere integração de pessoas autistas junto sociedade. Essa realidade se deve  problemáticas como: a falha recorrente das mídias sociais no que está relacionado representatividade e a falta de investimentos por parte do governo.', 'Em um primeiro momento, cabe a análise das mídias sociais como um todo, tendo em vista que, há pouca visibilidade para os portadores do transtorno do espectro autista. De acordo com a teoria do Habitus, do sociólogo Pierre Bourdieu, a sociedade possui padrões que são impostos, naturalizados e, posteriormente, reproduzidos pelos indivíduos. Em consonância com a citação anterior, percebe-se nos meios de comunicação a ideia e a ilusão de uma vida perfeita que, por consequência, traz consigo a exclusão aos que não se encaixam aos padrões impostos.', 'Ademais, cabe a discussão á cerca da falha no que tange os investimentos feitos por parte dos orgãos governamentais. Este quadro de inoperância do poder exemplifica a teoria das Instituições Zumbis, do filósofo Bauman, que as descreve como presentes na sociedade , mas não cumprem seu papel com eficácia. Prova disso é a segregação e o abandono daqueles que carecem de auxílio.', 'Portanto, é de suma importância que a mídia, ferramenta de grande abrangência, informe a sociedade e gere oportunidades, incluindo pessoas autistas em suas programações. Outrossim, cabe ao governo, principal promotor da harmonia social, auxiliar, por intermédio de incentivo monetário, a realização de palestras, aulas e obras, com o objetivo de promover representatividade e inclusão. Dessa forma, trazendo notoriedade para pessoas portadoras do transtorno e desfazendo estigmas.']",160,40,40,200,40,480
94,Autismo,"['A constituição federal de 1988, documento jurídico mais importante do país, prevê em seu artigo 5º, o direito à igualdade como inerente a todo cidadão brasileiro. Conquanto, tal prerrogativa não tem se reverberado com ênfase na prática quando se observa a inclusão dos portadores de autismo,dificultando,dese modo,a universalização desse direito social tão importante. Diante dessa perspectiva, faz-se imperiosa a análise dos fatores que favorecem seu quadro.', 'Em uma primeira análise, deve-se ressaltar a ausência de medidas governamentais para combater os desafios da inclusão dos portadores da síndrome. Nesse sentido,o campo social ainda aufere poucos investimentos para uma inclusão sólida. Essa conjuntura, segundo as ideias do filósofo contratualista John Locke, configura-se como uma violação do “contrato social”, já que o Estado não cumpre sua função de garantir que os cidadãos desfrutem de direitos indispensáveis, como a igualdade, o que infelizmente evidente no país.', 'Ademais,é fundamental apontar o preconceito da sociedade como impulsionador da dificuldade da inclusão de autistas no Brasil. Segundo Mantoan (2003),“Inclusão é o privilégio de conviver com as diferenças”. Diante de tal exposto,nota-se que a inclusão também deve acontecer através da mudança de mentalidade dos indivíduos. Logo, é inadmissível que esse cenário continue a perdurar.', 'Depreende-se, portanto, a necessidade de se combater esses obstáculos. Para isso, é imprescindível que os órgãos públicos, por intermédio de leis e campanhas publicitárias, atuem na quebra de barreiras que dificultam a inclusão – como a discriminação,preconceito e a ausência na variedade de leis inclusivas – a fim de promover a dissolução da problemática. Assim, tornar-se-á possível a construção de uma sociedade permeada pela efetivação dos elementos elencados na Magna Carta.']",160,200,120,200,200,880
94,Autismo,"['Na obra de David Shore,” The good doctor”, acompanhamos a trajetória de Shaun, um jovem médico com autismo,  série mostra Shaun indo trabalhar em um famoso hospital, e suas dificuldades para provar as suas capacidades para os seus colegas e superiores. Infelizmente  a sociedade trata cidadãos como o Shaun que possui o “Transtorno do Espectro Autista” ou “TEA” como pessoas sem capacidades para fazer tarefas comuns do cotidiano, porém,  a série prova exatamente o contrário, mostrando-o se sobressaindo como médico, e se tornando um cirurgião prestigiado no hospital.', 'Em primeiro lugar, faz-se necessário analisar historicamente a falta de empatia que a sociedade tinha com as pessoas que eram julgadas pela mesma como diferentes, como os cidadãos com deficiência motora e psicológica, infelizmente um resquício dessa antipatia ainda se mantem na mente de uma pequena parte da população atual. Porém alguns órgãos brasileiros ajudam as famílias que tem algum membro autista, com ajuda financeira, educação ou até moradia.', 'Ademais, também faz-se importante analisar a dificuldade das pessoas com TEA em relação educação, bons avanços foram feitos com o amadurecimento do campo da Educação Especial com uma visão inclusiva, porém, apenas unificar as instituições de ensino publico com o Ensino especial não é o bastante, as instituições públicas tem a fama de não dar atenção individual suficiente para os alunos habituais, além disso, é importante apontar a dificuldade dos profissionais de ensino para elaborar uma aula que supra as necessidades de todos os alunos.', '\u200b\u200b\u200b\u200b\u200b\u200b\u200bAssim, vê-se que o maior problema é a falta de consideração e zelo da parte da população e do governo, tanto no âmbito social, quanto na falta de oportunidades disponibilizadas para os cidadãos portadores da condição. A solução que melhor atende as necessidades de todos envolvidos é a divulgação de mensagens de aceitação de pessoas diferentes, não só em relação aos autistas, mas sim, para todas as diferenças e o melhor investimento do governo na área de Educação Especial. Podemos também nos inspirar em algumas empresas como o Mc Donald, que proporciona vagas singularmente para pessoas com autismo, que, diga-se de passagem, são muito bem tratadas em seus respectivos cargos.']",160,160,120,200,120,760
94,Autismo,"['A Constituição federal,  de 1988, referente manutenção do direito educação entre os povos da sociedade brasileira . No entanto, no cenário atual, ainda não se tem muito no que tange a inclusão de pessoas com autismo. Nesse contexto, percebe-se a configuração de um grave problema de contornos específicos, em virtude do silenciamento e da falta de profissionais.', 'Certamente, a lacuna informacional corrobora para permanência da problemática. Consoante o filósofo Habermas, de certa que a linguagem é uma verdadeira forma de ação. No entanto, percebe-se uma lacuna no que se refere essa questão haja vista que,  o silenciamento do problema ainda persiste, devido à falta de debate das instituições de ensino, informe sobre busque maneiras de incluí-los no meio social através do engajamento dos familiares e colegas de classe .', 'Outro sim , ausência de pessoas qualificadas também colabora para a permanência da problemática. Segundo dados divulgado pelo INEP , pelo menos o percentual de alunos tem aumentado gradualmente em todos os ensinos. Dessa forma, nossa senhora que se tem uma necessidade de profissionais com metodologias adequadas para atender a demanda dos alunos especiais na educação o que concerne o incentivo por parte da esfera governamental a recolocação de pessoas experientes na área através de campanhas e melhorias na formação deles.', 'Portanto, para mitigar os problemas relacionados à inclusão de pessoas com autismo, o Ministério da Educação, com as redes sociais, deve promover por meio dos principais meios de comunicação e debates nas escolas, através dos professores especialistas ou pessoas que sofrem desse transtorno , a informação em campanha na qual poderiam conscientizar a sociedade sobre essa temática, de modo a tornar os problemas que a ferem os direitos humanos e liquidados com o tempo. Dessa forma, poder-se-ia viver em uma sociedade onde a garantida a educação seria assegurada para todas as pessoas.']",120,200,120,160,200,800
94,Autismo,"['Diante do crescente número de de matrículas de crianças e adolescentes com autismo em salas comuns no Brasil, fica evidente a existência de desafios para a inclusão desse grupo, tendo em vista,  a defasagem gerada por esse transtorno mental na interação social e a sociedade líquida vivenciada.', 'Inicialmente, pode-se observar que o TEA interfere em aspectos diretamente associados à sociabilização do indivíduo portador, como em sua comunicação e comportamento. Visto isso, criaram-se barreiras para a introdução dessas pessoas em diversos segmentos sociais, como por exemplo, a escola, instituição essencial para a formação integral dos cidadãos . Contudo, revela-se indispensável a especialização dos educadores e o desenvolvimento de métodos que assegurem o acesso efetivo, da parcela mencionada, à educação.', 'Além disso, é possível analisar que outro obstáculo à integração dos diagnosticados autistas é o fato de viver-se em uma sociedade líquida. Em que, segundo o sociólogo Zigmunt Bauman, é marcada pela volatilidade e vulnerabilidade das relações sociais. Esse contexto pode ser visualizado no preconceito da população direcionado aos que possuem o transtorno, escancarando uma falta de empatia consequente da liquidez das interações interpessoais. Dessa maneira, vê-se a necessidade de um processo de conscientização para a construção de um corpo social mais sólido.', 'Com isso, é de suma importância, que o governo, representado por vereadores, senadores e deputados, criem leis, por meio do Poder Legislativo, para garantir a disponibilidade de professores capacitados para receber o ingresso de autistas nas escolas e a promoção de políticas de conscientização de todos, em relação a esse transtorno, destacando a relevância do altruísmo. Proporcionando, assim, uma maior qualidade de vida aos brasileiros.']",160,160,120,160,120,720
94,Autismo,"['Diante do já conhecido cenário brasileiro  marcado por diversos estigmas relacionados a transtornos mentais depreende-se que os desafios para a inclusão das pessoas com autismo são enormes, tendo em vista que, o preconceito está amplamente difundido na concepção da população e que faltam políticas governamentais mais engajadas nesse processo de integração.', 'Não desconhecido é o fato de que o ser humano possui grande dificuldade em aceitar e respeitar aquilo que se mostra diferente . Situação essa que se refletiu na construção de uma sociedade amplamente vinculada a um contexto de preconceito em que aquele que se mostra distinto do padrão pré-estabelecido é julgado, discriminado e excluído de todo um convívio social . Fato esse que é explicitado na série “The Good Doctor”, em que o personagem Shawn, portador de Transtorno do Espectro do Autismo, enfrenta inúmeras dificuldades para conseguir atuar como médico, em virtude dos diversos entraves estabelecidos pelos demais médicos que desconfiavam da capacidade de Shawn. Nessa perspectiva evidencia-se a enorme dificuldade que os os autistas encontram no aspecto da inclusão social, visto que, o autismo é um transtorno que interfere justamente na interação social, com comprometimento da comunicação verbal e não verbal.', 'Logo, sob o viés supracitado, destaca-se a relevância da atuação do governo na desconstrução dos estigmas presentes na sociedade. Vertente em que tem se mostrado negligente, à medida que, apresenta-se pouco empenhado frente ao necessário aprimoramento das políticas inclusivas, que não garantem um atendimento de qualidade aos deficientes. Fato esse que no aspecto educacional demonstra-se ainda mais vigente, ao passo que, houve um aumento no número de alunos com necessidades especiais matriculados, o que demanda um maior suporte do governo, principalmente dos alunos autistas que necessitam de profissionais com preparação e didáticas específicas.', 'Portanto, conclui-se que é de extrema importância que o governo, representado por vereadores, senadores e deputados, criem leis, por meio do Legislativo para garantir os direitos das pessoas com autismo e que a Secretaria Nacional de Promoção dos Direitos da Pessoa com Deficiência, como órgão responsável pelos deficientes, promova campanhas de conscientização, para destruir o preconceito na sociedade e garantir a inclusão social dos autistas.']",160,160,120,160,160,760
94,Autismo,"['Inclusão social vai muito além de colocar pessoas com diferentes necessidades para participar de atividades conjuntamente. É também necessário que o meio onde indivíduos especiais serão inseridos esteja preparado para recebê-los. Nesse sentido, no que concerne ao autismo, poucas escolas possuem a devida estrutura. Além disso, a sociedade brasileira ainda carece de informações e entendimento acerca do tema.', 'Primeiramente, boa parte das escolas ainda é um ambiente hostil não só para crianças com autismo, mas para qualquer uma que fuja aos padrões da maioria. No caso do autismo, a situação fica ainda mais delicada pois faltam profissionais e educadores capacitados para lidar com esses indivíduos. Assim, faz-se necessário que as instituições educacionais forneçam programas de capacitação aos seus professores acerca do tema, ou que contratem um número mínimo de profissionais especializados para atuar em conjunto com os educadores.', 'Ademais, a falta de conhecimento e familiaridade por parte da população também se reflete nas dificuldades para a inclusão. Muitas vezes as peculiaridades de um autista são vistas, pejorativamente, como meras frescuras . É preciso que a população entenda que esses problemas, independentemente da intensidade, decorrem de um quadro patológico, que precisa ser analisado sob uma ótica mais sensível e empática. Além disso, é imprescindível que os pais estejam envolvidos com o cotidiano escolar dos filhos, e os conscientizem sobre as necessidades especiais de cada um, de modo a evitar casos de bullying e discriminação.', 'Portanto, cabe a órgãos como o Ministério da Educação, responsável pelo sistema educacional nacional, instituir programas que visem aperfeiçoar a estrutura das instituições públicas e privadas para lidar com tais questões. Somado a isso, é importante que agentes midiáticos  como emissoras de TV aberta e sites de notícias continuem ampliando o debate acerca do autismo, para que a população entenda a importância dessa questão na busca por uma sociedade mais humanitária e equânime.']",160,160,120,200,120,760
